[91,26,79,50,96,59,41,90,25,96,97,25,35,39,69,66,19,58,86,66,56,21,18,6,45,90,59,31,47,12,25,85,88,66,88,35,41,95,51,89,62,68,10,5,16,69,27,80,12,26]
[84,41,9,59,89,29,50,5,67,95,29,98,79,66,51,90,97,11,86,97,40,5,44,42,29,63,85,65,78,73,62,93,41,72,67,28,72,5,49,99,19,66,23,67,90,61,79,97,77,87]
[79,72,40,90,23,36,94,81,98,96,1,23,50,52,8,97,55,50,66,52,5,27,41,67,26,90,12,90,64,6,23,57,14,64,35,71,78,71,99,47,50,61,3,52,6,62,99,77,11,13]
[80,83,23,74,78,92,37,54,56,68,19,15,52,19,81,99,36,46,97,56,61,80,29,35,23,23,39,71,73,77,73,8,64,47,31,59,5,45,43,51,11,72,72,45,89,47,14,13,15,85]
[52,8,28,71,15,61,32,55,64,6,11,95,87,3,7,5,21,13,93,81,48,21,65,45,32,42,39,84,91,50,81,8,68,77,8,85,76,83,75,67,19,12,49,62,57,36,4,7,56,64]
[28,55,99,65,56,69,88,78,32,8,47,92,21,16,46,99,3,87,44,45,4,88,62,22,60,75,70,43,36,89,40,9,14,45,58,36,71,8,36,47,84,86,45,60,23,53,37,59,97,6]
[32,64,45,34,3,94,52,31,36,37,70,79,52,41,64,13,78,18,42,81,63,91,26,55,17,43,12,84,14,5,54,1,26,32,81,44,80,76,97,12,15,68,95,3,6,61,7,42,39,71]
[73,71,45,11,91,20,75,89,17,63,27,75,32,81,47,64,3,51,51,82,72,53,32,78,67,47,50,35,71,52,26,92,28,89,79,96,91,29,50,57,20,15,6,17,18,50,18,10,84,33]
[75,14,56,42,38,54,13,57,56,98,46,85,10,92,84,99,17,90,21,69,81,20,9,35,14,60,18,94,11,63,6,82,20,96,32,70,5,63,24,96,71,15,34,50,75,63,59,88,7,87]
[16,1,51,20,63,11,29,54,17,30,60,76,1,11,97,5,62,81,54,82,68,79,6,32,19,21,36,97,76,45,64,80,30,84,86,18,91,18,32,74,44,52,65,84,50,64,3,88,83,23]
[7,70,7,82,85,75,30,22,90,75,60,12,83,3,12,6,55,4,68,65,12,95,99,76,80,97,6,49,8,24,77,14,39,59,82,83,76,71,29,65,80,23,80,76,38,35,79,67,16,18]
[80,45,66,35,64,57,23,43,80,74,47,83,50,19,91,41,70,52,66,60,22,50,29,27,44,90,99,35,1,56,12,44,58,40,3,81,83,37,37,24,25,20,82,53,40,50,61,82,18,67]
[27,32,47,15,21,44,36,30,22,16,25,73,64,25,56,56,81,68,16,79,75,40,79,26,72,95,55,12,40,53,66,99,49,99,58,19,19,96,45,48,14,36,64,74,84,54,45,82,77,91]
[83,3,80,93,36,51,46,76,68,26,85,27,38,64,69,86,19,21,31,29,16,2,95,66,27,30,53,71,75,91,28,36,17,83,24,41,83,85,80,73,37,53,24,47,99,64,21,89,97,77]
[80,96,58,30,9,86,21,25,32,16,81,29,12,48,41,42,34,84,30,97,72,26,64,59,60,74,86,49,79,18,46,20,24,34,58,18,11,49,73,45,37,82,4,97,75,3,90,14,12,50]
];

# jobs routes
jr = [
[OSSP]
[OSSP]
[OSSP]
[OSSP]
[OSSP]
[3, 29, 12, 44, 19, 27, 35, 45, 22, 25, 14, 50, 7, 48, 21, 26, 20, 5, 4, 15, 33, 18, 11, 37, 34, 31, 6, 42, 41, 24, 47, 23, 30, 36, 32, 39, 16, 38, 46, 1, 13, 40, 43, 10, 2, 28, 49, 8, 17, 9]
[35, 3, 21, 24, 4, 22, 28, 23, 33, 5, 1, 9, 30, 29, 39, 20, 26, 45, 10, 15, 18, 31, 46, 25, 32, 36, 47, 7, 2, 12, 14, 38, 48, 13, 27, 41, 19, 40, 50, 11, 49, 43, 8, 37, 34, 42, 44, 6, 17, 16]
[46, 40, 39, 24, 41, 42, 15, 50, 25, 7, 3, 38, 44, 5, 28, 6, 12, 31, 1, 23, 45, 17, 27, 14, 35, 34, 20, 21, 18, 13, 49, 43, 9, 22, 19, 8, 10, 30, 2, 16, 29, 47, 33, 26, 4, 36, 11, 32, 37, 48]
[47, 25, 29, 23, 30, 49, 2, 44, 24, 40, 31, 10, 26, 22, 18, 16, 38, 13, 11, 39, 34, 1, 21, 14, 46, 3, 32, 48, 17, 37, 42, 8, 7, 43, 19, 20, 33, 6, 36, 35, 50, 28, 45, 12, 15, 4, 9, 41, 5, 27]
[45, 38, 33, 49, 46, 16, 40, 4, 31, 26, 15, 13, 19, 12, 21, 18, 8, 50, 7, 44, 24, 11, 48, 9, 35, 27, 25, 30, 34, 14, 23, 29, 36, 1, 5, 17, 20, 41, 6, 47, 37, 3, 32, 2, 10, 39, 43, 28, 42, 22]
[10, 9, 23, 38, 27, 19, 50, 8, 34, 29, 28, 2, 41, 17, 13, 20, 26, 5, 36, 12, 11, 48, 4, 40, 45, 35, 6, 44, 7, 25, 47, 15, 18, 42, 37, 43, 21, 31, 30, 24, 3, 16, 46, 39, 49, 14, 32, 22, 1, 33]
[50, 40, 36, 39, 32, 22, 24, 43, 49, 3, 20, 17, 41, 15, 18, 31, 8, 9, 11, 38, 34, 12, 45, 13, 2, 30, 35, 14, 21, 16, 46, 33, 44, 26, 28, 23, 4, 27, 6, 48, 37, 5, 10, 19, 1, 47, 29, 25, 7, 42]
[50, 9, 36, 35, 17, 23, 43, 29, 2, 13, 42, 14, 39, 26, 5, 21, 28, 46, 4, 25, 20, 15, 27, 38, 3, 45, 34, 10, 32, 33, 30, 16, 48, 7, 18, 37, 24, 8, 47, 19, 40, 49, 12, 11, 31, 41, 1, 22, 6, 44]
[40, 30, 1, 33, 31, 29, 22, 44, 9, 10, 18, 15, 26, 35, 50, 43, 23, 7, 14, 49, 4, 24, 17, 12, 13, 37, 6, 5, 11, 2, 41, 47, 8, 38, 34, 19, 20, 36, 21, 16, 3, 45, 48, 28, 32, 39, 42, 27, 46, 25]
[29, 43, 25, 3, 36, 21, 28, 49, 1, 4, 39, 23, 40, 2, 27, 47, 41, 35, 48, 7, 5, 30, 38, 14, 50, 24, 26, 33, 31, 17, 18, 13, 16, 20, 22, 37, 19, 11, 34, 44, 9, 8, 42, 10, 46, 32, 12, 6, 45, 15]
[23, 39, 37, 38, 44, 26, 5, 2, 6, 40, 9, 34, 49, 20, 35, 28, 10, 45, 12, 1, 48, 13, 8, 17, 21, 33, 18, 24, 42, 15, 32, 7, 3, 50, 30, 29, 4, 46, 31, 16, 47, 11, 19, 14, 25, 36, 27, 22, 41, 43]
[49, 37, 45, 8, 10, 50, 48, 5, 12, 19, 15, 46, 34, 22, 30, 20, 7, 44, 41, 16, 21, 6, 26, 9, 32, 42, 27, 47, 17, 3, 35, 25, 39, 14, 33, 36, 13, 28, 23, 18, 1, 11, 4, 40, 43, 31, 24, 38, 2, 29]
[2, 47, 16, 3, 22, 35, 18, 46, 26, 33, 11, 44, 43, 29, 37, 50, 14, 8, 39, 10, 7, 34, 12, 41, 40, 9, 32, 6, 45, 15, 4, 23, 36, 27, 38, 48, 20, 25, 21, 19, 1, 49, 5, 30, 31, 17, 24, 28, 42, 13]
[28, 50, 45, 6, 23, 47, 5, 38, 19, 4, 31, 20, 10, 22, 30, 1, 12, 32, 25, 3, 36, 24, 16, 9, 18, 46, 11, 7, 43, 27, 8, 26, 49, 2, 14, 29, 34, 41, 13, 39, 15, 17, 37, 42, 35, 44, 21, 40, 48, 33]
[35, 37, 18, 33, 47, 7, 41, 29, 17, 40, 5, 10, 50, 28, 39, 36, 14, 46, 4, 31, 12, 43, 3, 16, 48, 1, 21, 34, 30, 42, 6, 22, 20, 23, 24, 45, 49, 32, 2, 26, 19, 25, 15, 8, 44, 13, 11, 27, 38, 9]
[20, 26, 38, 8, 33, 31, 32, 35, 50, 9, 18, 40, 43, 4, 24, 34, 1, 5, 47, 16, 30, 21, 29, 15, 45, 11, 7, 48, 28, 44, 14, 36, 42, 41, 25, 2, 19, 13, 39, 46, 49, 12, 17, 10, 23, 37, 3, 27, 6, 22]
[34, 10, 30, 42, 37, 4, 18, 48, 29, 46, 1, 45, 11, 13, 39, 7, 31, 28, 36, 23, 6, 35, 40, 9, 43, 15, 2, 12, 49, 19, 38, 21, 8, 26, 14, 27, 3, 41, 44, 50, 5, 33, 22, 16, 47, 32, 20, 25, 24, 17]
[20, 45, 36, 49, 24, 9, 44, 2, 15, 39, 12, 25, 8, 23, 30, 43, 21, 40, 42, 27, 13, 19, 26, 31, 29, 37, 17, 32, 14, 47, 4, 34, 3, 22, 16, 18, 50, 7, 35, 6, 5, 28, 41, 1, 46, 11, 33, 10, 38, 48]
[22, 47, 39, 41, 14, 25, 36, 37, 11, 15, 44, 49, 13, 18, 29, 12, 16, 24, 8, 31, 23, 35, 19, 1, 38, 7, 50, 10, 21, 3, 42, 27, 40, 45, 43, 46, 32, 20, 9, 48, 28, 34, 26, 2, 30, 4, 6, 5, 17, 33]
[12, 35, 42, 20, 3, 47, 24, 8, 36, 38, 2, 49, 44, 23, 25, 29, 10, 41, 6, 18, 14, 34, 13, 40, 45, 30, 50, 19, 37, 7, 32, 5, 48, 15, 46, 31, 17, 1, 11, 28, 22, 27, 21, 16, 4, 9, 33, 26, 43, 39]
[28, 15, 8, 5, 3, 50, 16, 20, 31, 35, 6, 17, 36, 39, 19, 38, 34, 42, 48, 44, 40, 47, 18, 30, 49, 27, 41, 21, 37, 25, 2, 22, 4, 7, 45, 46, 26, 43, 32, 24, 23, 14, 12, 29, 9, 1, 10, 33, 13, 11]
[5, 30, 27, 20, 15, 8, 25, 21, 6, 36, 48, 38, 23, 34, 18, 41, 46, 3, 49, 29, 45, 14, 22, 16, 10, 28, 44, 32, 19, 35, 31, 33, 43, 2, 11, 12, 4, 40, 42, 17, 50, 13, 24, 26, 37, 7, 47, 39, 1, 9]
[16, 8, 15, 43, 26, 20, 17, 42, 36, 2, 18, 6, 37, 12, 30, 33, 21, 5, 9, 28, 22, 10, 49, 41, 35, 40, 24, 3, 47, 46, 45, 27, 29, 44, 7, 34, 32, 14, 23, 31, 11, 38, 4, 1, 50, 25, 39, 48, 19, 13]
[48, 23, 49, 31, 8, 33, 13, 40, 29, 24, 37, 17, 12, 19, 32, 21, 27, 44, 16, 7, 22, 30, 42, 43, 14, 39, 6, 50, 18, 46, 3, 1, 26, 10, 41, 20, 34, 36, 4, 2, 47, 15, 25, 35, 45, 5, 11, 28, 9, 38]
[35, 38, 13, 32, 3, 22, 17, 23, 43, 36, 34, 44, 39, 14, 37, 31, 30, 6, 27, 2, 12, 20, 46, 28, 26, 4, 11, 33, 49, 18, 50, 24, 19, 8, 15, 48, 29, 16, 5, 41, 42, 7, 1, 25, 9, 40, 45, 47, 21, 10]
[17, 21, 34, 22, 5, 38, 36, 2, 35, 37, 4, 26, 6, 28, 7, 3, 16, 1, 48, 25, 49, 8, 19, 11, 15, 23, 32, 39, 41, 18, 10, 47, 20, 40, 30, 46, 45, 50, 44, 42, 12, 33, 43, 13, 24, 27, 31, 29, 14, 9]
[39, 48, 3, 18, 11, 17, 45, 6, 37, 35, 20, 41, 5, 33, 10, 14, 46, 13, 22, 26, 34, 8, 19, 23, 21, 38, 24, 27, 47, 40, 9, 29, 42, 44, 16, 49, 12, 15, 25, 7, 28, 36, 31, 2, 30, 50, 32, 1, 43, 4]
[20, 47, 4, 18, 49, 46, 29, 33, 48, 21, 39, 2, 34, 5, 43, 9, 24, 26, 44, 32, 30, 41, 3, 22, 23, 6, 14, 15, 19, 11, 28, 37, 16, 42, 1, 40, 8, 12, 25, 36, 38, 50, 27, 35, 17, 45, 31, 13, 10, 7]
[35, 13, 5, 22, 24, 50, 17, 37, 28, 2, 43, 25, 30, 7, 33, 29, 26, 49, 34, 12, 44, 1, 6, 3, 18, 4, 47, 15, 16, 14, 27, 45, 31, 11, 19, 36, 21, 9, 46, 48, 42, 40, 20, 23, 32, 41, 8, 10, 39, 38]
[1, 21, 28, 44, 50, 26, 30, 18, 9, 17, 15, 35, 20, 36, 40, 29, 49, 12, 33, 31, 22, 48, 25, 47, 42, 38, 3, 13, 2, 23, 7, 39, 34, 16, 24, 14, 10, 43, 32, 41, 37, 45, 6, 5, 46, 8, 19, 11, 4, 27]
[22, 20, 27, 36, 17, 29, 23, 34, 6, 4, 45, 13, 7, 42, 21, 50, 3, 15, 10, 25, 49, 40, 41, 38, 47, 31, 24, 2, 19, 12, 48, 33, 43, 32, 26, 16, 37, 39, 5, 9, 35, 8, 30, 11, 14, 28, 18, 44, 46, 1]
[23, 43, 17, 49, 13, 44, 34, 31, 33, 27, 42, 4, 19, 40, 22, 30, 50, 25, 15, 36, 24, 39, 20, 3, 9, 35, 11, 48, 5, 1, 37, 14, 45, 8, 38, 26, 41, 12, 47, 6, 29, 18, 10, 21, 16, 32, 28, 2, 7, 46]
[22, 41, 36, 5, 7, 18, 28, 33, 11, 44, 19, 23, 10, 6, 16, 42, 43, 9, 38, 32, 8, 46, 30, 24, 17, 2, 49, 40, 1, 45, 15, 34, 25, 50, 35, 31, 21, 29, 3, 4, 27, 12, 39, 48, 47, 13, 37, 20, 26, 14]
[38, 5, 23, 3, 21, 40, 1, 36, 16, 14, 48, 12, 25, 13, 15, 29, 31, 22, 11, 43, 9, 35, 10, 8, 46, 45, 27, 49, 26, 32, 41, 44, 39, 7, 33, 17, 4, 47, 30, 19, 28, 2, 37, 50, 20, 34, 24, 42, 6, 18]
[47, 33, 20, 46, 5, 27, 7, 10, 36, 30, 32, 37, 49, 41, 13, 43, 4, 23, 16, 6, 11, 22, 45, 17, 2, 28, 34, 25, 38, 31, 21, 14, 44, 3, 9, 12, 48, 18, 35, 19, 40, 1, 26, 42, 39, 29, 8, 15, 24, 50]
[20, 4, 5, 15, 38, 32, 10, 13, 12, 35, 3, 6, 50, 25, 1, 23, 44, 33, 26, 8, 17, 36, 19, 22, 7, 2, 27, 11, 39, 28, 42, 45, 43, 16, 30, 49, 41, 48, 31, 21, 47, 9, 18, 29, 37, 46, 14, 34, 40, 24]
[25, 26, 44, 43, 10, 41, 14, 45, 20, 6, 40, 29, 12, 13, 21, 11, 49, 32, 35, 24, 15, 8, 1, 2, 33, 18, 22, 27, 47, 7, 28, 38, 37, 39, 5, 31, 50, 48, 23, 42, 4, 16, 9, 36, 46, 3, 34, 30, 17, 19]
[49, 30, 22, 41, 47, 21, 10, 29, 9, 27, 36, 17, 46, 4, 25, 48, 43, 38, 44, 42, 2, 23, 26, 16, 11, 19, 35, 12, 5, 7, 20, 33, 32, 13, 6, 8, 28, 37, 39, 31, 1, 45, 34, 15, 50, 18, 24, 14, 3, 40]
[49, 27, 37, 3, 11, 16, 24, 46, 9, 2, 43, 14, 5, 28, 4, 38, 41, 35, 12, 42, 20, 23, 36, 39, 50, 30, 22, 26, 25, 21, 8, 48, 31, 44, 19, 34, 15, 7, 1, 40, 29, 32, 10, 6, 47, 18, 45, 33, 17, 13]
[1, 3, 35, 23, 27, 26, 29, 41, 13, 22, 11, 7, 49, 16, 21, 30, 44, 8, 17, 25, 24, 46, 38, 39, 50, 28, 12, 20, 14, 2, 36, 47, 37, 40, 45, 42, 34, 48, 33, 19, 10, 15, 6, 9, 5, 32, 31, 43, 4, 18]
[42, 26, 49, 3, 41, 2, 28, 7, 10, 31, 35, 17, 33, 45, 25, 16, 34, 18, 44, 13, 37, 46, 38, 29, 36, 6, 14, 9, 5, 43, 11, 22, 50, 40, 32, 23, 1, 8, 20, 12, 21, 24, 15, 27, 4, 19, 39, 47, 48, 30]
[39, 17, 2, 6, 40, 19, 33, 31, 15, 22, 32, 47, 23, 29, 8, 36, 14, 12, 43, 49, 41, 27, 48, 5, 30, 13, 16, 44, 38, 37, 26, 46, 25, 4, 11, 28, 21, 3, 20, 34, 24, 35, 10, 45, 1, 9, 18, 42, 50, 7]
[24, 18, 49, 30, 26, 16, 7, 9, 39, 31, 38, 8, 17, 22, 43, 37, 1, 48, 13, 47, 12, 25, 34, 35, 2, 10, 44, 29, 3, 15, 46, 21, 45, 42, 19, 11, 6, 40, 14, 33, 50, 36, 5, 23, 20, 4, 27, 41, 32, 28]
[34, 48, 33, 24, 27, 3, 29, 25, 28, 45, 20, 16, 46, 22, 13, 10, 41, 14, 6, 1, 26, 35, 30, 23, 9, 42, 15, 38, 36, 18, 4, 37, 5, 2, 39, 12, 47, 40, 50, 43, 17, 44, 7, 49, 19, 11, 8, 21, 32, 31]
[44, 12, 48, 20, 13, 3, 32, 4, 40, 24, 41, 10, 39, 8, 45, 6, 37, 21, 23, 38, 31, 7, 42, 49, 33, 2, 34, 16, 22, 11, 46, 30, 5, 9, 43, 27, 1, 35, 15, 50, 26, 28, 25, 17, 36, 29, 18, 19, 47, 14]
];
