[12, 15, 31, 44, 86, 48, 19, 22, 62, 82, 23, 48, 83, 81, 4, 53, 95, 48, 96, 25, 16, 65, 30, 21, 60, 80, 69, 44, 4, 41]
[97, 68, 64, 46, 38, 17, 89, 3, 26, 48, 68, 73, 76, 41, 75, 96, 23, 56, 41, 22, 47, 96, 78, 55, 56, 71, 92, 84, 69, 55]
[86, 53, 98, 20, 34, 59, 69, 31, 89, 94, 81, 16, 94, 95, 59, 20, 95, 44, 71, 54, 3, 65, 60, 29, 21, 29, 84, 9, 11, 29]
[36, 52, 83, 47, 82, 78, 51, 45, 2, 28, 32, 36, 35, 76, 59, 66, 98, 59, 99, 43, 62, 77, 40, 86, 28, 85, 68, 99, 94, 8]
[13, 81, 75, 46, 37, 80, 24, 9, 83, 22, 62, 3, 40, 14, 77, 94, 21, 87, 83, 12, 67, 84, 2, 48, 52, 28, 78, 22, 90, 66]
[59, 81, 1, 4, 52, 96, 85, 69, 78, 59, 77, 9, 78, 72, 39, 3, 29, 83, 10, 11, 59, 52, 42, 49, 10, 6, 95, 29, 73, 60]
[58, 7, 1, 66, 85, 27, 21, 30, 52, 39, 63, 65, 43, 73, 67, 48, 38, 44, 24, 62, 52, 93, 81, 24, 97, 55, 41, 52, 32, 75]
[86, 36, 69, 8, 42, 57, 68, 95, 89, 81, 35, 8, 11, 48, 38, 5, 66, 5, 58, 40, 54, 50, 40, 67, 90, 10, 4, 48, 93, 24]
];

# jobs routes
jr = [
[5, 13, 28, 20, 18, 6, 12, 24, 15, 8, 19, 4, 9, 17, 16, 27, 3, 1, 2, 26, 10, 21, 11, 23, 30, 14, 7, 22, 25, 29]
[1, 20, 4, 24, 15, 13, 23, 26, 2, 18, 8, 16, 30, 17, 29, 9, 3, 22, 21, 14, 7, 10, 5, 11, 6, 25, 19, 27, 28, 12]
[10, 21, 8, 3, 13, 9, 29, 19, 6, 20, 23, 11, 7, 27, 4, 5, 22, 25, 15, 2, 14, 24, 16, 17, 18, 12, 26, 1, 28, 30]
[11, 3, 22, 29, 4, 15, 14, 10, 8, 23, 28, 18, 25, 17, 30, 12, 27, 5, 24, 20, 26, 19, 2, 7, 13, 1, 21, 16, 6, 9]
[16, 15, 20, 12, 25, 29, 14, 10, 21, 6, 28, 26, 5, 17, 8, 7, 9, 27, 23, 24, 13, 3, 2, 19, 18, 11, 1, 30, 22, 4]
[4, 2, 20, 19, 1, 7, 14, 23, 22, 15, 8, 29, 26, 25, 17, 27, 6, 16, 5, 9, 21, 18, 13, 11, 28, 24, 10, 30, 3, 12]
[8, 2, 14, 15, 18, 11, 28, 10, 19, 5, 7, 1, 13, 23, 25, 24, 16, 9, 4, 3, 30, 17, 12, 20, 21, 22, 26, 6, 29, 27]
[14, 9, 10, 8, 1, 27, 6, 25, 3, 4, 2, 18, 13, 23, 12, 17, 30, 15, 28, 21, 24, 7, 29, 16, 20, 19, 11, 22, 5, 26]
[24, 18, 17, 9, 5, 7, 19, 4, 22, 29, 26, 21, 1, 30, 28, 27, 6, 10, 25, 3, 12, 16, 20, 8, 23, 14, 2, 13, 11, 15]
[8, 20, 6, 14, 19, 28, 22, 27, 9, 7, 4, 15, 1, 21, 17, 25, 26, 5, 3, 11, 23, 13, 10, 24, 30, 29, 2, 12, 18, 16]
[26, 13, 3, 28, 8, 29, 7, 10, 24, 1, 15, 27, 16, 14, 17, 25, 20, 23, 21, 30, 11, 22, 6, 9, 19, 5, 2, 18, 4, 12]
[8, 3, 21, 4, 24, 26, 25, 19, 2, 16, 30, 27, 15, 28, 23, 14, 18, 5, 20, 11, 29, 10, 9, 13, 7, 22, 12, 1, 17, 6]
[16, 12, 14, 13, 26, 22, 9, 5, 17, 27, 8, 21, 25, 2, 6, 24, 19, 28, 23, 15, 10, 30, 18, 29, 11, 3, 1, 4, 20, 7]
[8, 9, 16, 2, 4, 12, 11, 10, 7, 30, 17, 22, 5, 24, 15, 18, 14, 21, 23, 27, 28, 13, 19, 1, 3, 6, 25, 20, 29, 26]
[24, 14, 17, 13, 20, 25, 21, 23, 30, 9, 19, 6, 10, 12, 1, 4, 11, 5, 28, 15, 16, 22, 26, 7, 3, 18, 8, 2, 29, 27]
[16, 1, 18, 24, 21, 3, 30, 12, 29, 13, 19, 26, 8, 20, 4, 11, 2, 5, 10, 22, 14, 15, 23, 27, 9, 28, 6, 17, 25, 7]
[14, 26, 3, 22, 19, 17, 6, 7, 29, 28, 18, 9, 10, 1, 27, 11, 8, 20, 23, 30, 12, 25, 5, 4, 21, 16, 13, 24, 15, 2]
[7, 21, 20, 15, 18, 5, 14, 29, 26, 27, 30, 12, 10, 8, 4, 6, 11, 25, 9, 28, 23, 2, 16, 22, 3, 13, 24, 17, 19, 1]
[23, 5, 26, 8, 7, 15, 1, 22, 12, 24, 20, 14, 9, 30, 3, 13, 10, 29, 4, 19, 28, 17, 16, 25, 6, 27, 21, 18, 11, 2]
[13, 11, 9, 17, 14, 5, 16, 28, 22, 12, 29, 15, 24, 6, 25, 23, 1, 20, 30, 7, 4, 19, 26, 21, 10, 2, 8, 18, 27, 3]
[1, 13, 9, 7, 10, 6, 5, 17, 27, 20, 2, 26, 16, 15, 25, 30, 23, 19, 14, 28, 12, 4, 3, 24, 11, 18, 8, 29, 21, 22]
[28, 14, 11, 25, 17, 6, 12, 23, 20, 19, 8, 9, 22, 1, 3, 18, 10, 24, 29, 21, 2, 26, 7, 4, 16, 27, 13, 15, 5, 30]
[9, 26, 10, 3, 25, 7, 17, 1, 27, 29, 21, 11, 20, 18, 6, 19, 13, 28, 23, 16, 12, 8, 14, 15, 5, 4, 24, 22, 2, 30]
[4, 15, 26, 3, 25, 20, 30, 10, 17, 16, 9, 8, 24, 23, 7, 12, 2, 19, 14, 29, 5, 22, 21, 28, 11, 6, 27, 18, 1, 13]
[28, 1, 27, 2, 26, 14, 4, 11, 8, 16, 18, 24, 20, 25, 15, 12, 3, 19, 9, 21, 22, 10, 6, 29, 30, 5, 17, 13, 7, 23]
[7, 29, 16, 30, 26, 20, 22, 4, 15, 27, 9, 23, 18, 2, 25, 14, 24, 8, 5, 6, 19, 3, 11, 21, 1, 17, 13, 12, 10, 28]
[25, 21, 26, 12, 4, 22, 28, 15, 7, 3, 30, 24, 9, 10, 6, 11, 23, 20, 2, 29, 1, 13, 16, 17, 5, 18, 19, 27, 14, 8]
[3, 15, 28, 8, 11, 12, 25, 5, 18, 27, 9, 14, 30, 29, 2, 13, 21, 1, 6, 17, 20, 10, 16, 4, 23, 22, 24, 7, 26, 19]
[28, 27, 2, 15, 11, 13, 6, 18, 3, 8, 10, 24, 23, 19, 14, 1, 16, 4, 20, 9, 30, 17, 5, 29, 22, 21, 25, 12, 7, 26]
[26, 24, 9, 29, 2, 11, 12, 19, 15, 14, 22, 23, 3, 20, 1, 28, 13, 4, 10, 25, 16, 18, 8, 21, 27, 30, 5, 6, 17, 7]
];

# groups
gr = [
[1, 1, 1, 1, 1, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 6, 6, 6, 6, 7, 7]
[1, 1, 1, 2, 2, 2, 2, 2, 2, 3, 4, 4, 5, 5, 6, 6, 6, 7, 8, 8, 8, 9, 9, 10, 10, 10, 11, 11, 12, 12]
[1, 2, 3, 4, 4, 5, 6, 7, 8, 8, 9, 9, 10, 11, 11, 12, 13, 14, 15, 16, 17, 18, 19, 19, 20, 21, 21, 22, 23, 23]
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
[1, 2, 3, 4, 4, 4, 5, 5, 6, 6, 6, 7, 7, 8, 9, 10, 10, 10, 11, 11, 11, 11, 12, 13, 14, 14, 15, 15, 16, 17]
[1, 2, 2, 3, 4, 5, 5, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 11, 12, 12, 13, 14, 15, 16, 16, 17, 18, 19, 19, 20]
[1, 1, 2, 2, 2, 3, 4, 5, 6, 7, 8, 8, 9, 9, 10, 11, 11, 11, 12, 12, 13, 14, 15, 15, 15, 16, 17, 17, 18, 19]
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 21, 22, 23, 24, 24, 25, 26, 26]
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30]
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4]
[1, 2, 2, 3, 4, 5, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 14, 15, 16, 17, 18, 19, 20, 21, 22, 22, 23, 24, 25, 25]
[1, 1, 2, 2, 3, 3, 3, 4, 4, 5, 6, 7, 8, 8, 9, 9, 9, 10, 11, 11, 12, 12, 13, 14, 14, 14, 14, 15, 15, 15]
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30]
[1, 1, 2, 2, 2, 3, 4, 4, 4, 4, 5, 6, 6, 7, 8, 8, 9, 9, 9, 9, 10, 10, 11, 11, 12, 12, 13, 13, 14, 14]
[1, 1, 1, 2, 2, 3, 3, 4, 5, 5, 5, 5, 5, 6, 6, 7, 7, 8, 8, 9, 10, 11, 11, 11, 12, 12, 13, 14, 15, 16]
[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5]
[1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
[1, 1, 1, 1, 2, 2, 3, 4, 5, 6, 7, 7, 8, 8, 8, 9, 9, 9, 10, 10, 10, 11, 11, 11, 12, 13, 13, 13, 14, 14]
[1, 2, 3, 4, 4, 5, 6, 6, 7, 7, 7, 8, 9, 10, 10, 11, 12, 13, 14, 14, 15, 16, 16, 17, 18, 18, 19, 20, 20, 21]
[1, 1, 1, 1, 2, 3, 3, 3, 4, 5, 6, 6, 6, 7, 7, 8, 8, 8, 8, 9, 9, 10, 10, 11, 11, 12, 13, 13, 14, 15]
[1, 2, 2, 3, 4, 4, 5, 6, 6, 6, 7, 8, 8, 9, 9, 9, 10, 11, 12, 12, 13, 14, 14, 15, 15, 15, 16, 17, 18, 18]
[1, 1, 2, 3, 4, 5, 6, 7, 8, 9, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 25, 26, 26]
[1, 1, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 4, 4, 4, 4, 5, 5, 5, 6, 6, 6, 6, 6, 7, 7, 7, 7, 7]
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]
[1, 1, 1, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 5, 5, 5, 6, 6, 6, 6, 6, 6, 6, 7, 7, 7]
[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 22, 23, 24, 25, 25, 26, 27, 28]
[1, 2, 3, 3, 4, 5, 6, 7, 8, 8, 9, 9, 10, 11, 12, 12, 13, 13, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]
[1, 2, 2, 2, 2, 3, 4, 4, 5, 5, 6, 6, 7, 8, 8, 9, 9, 10, 11, 11, 12, 12, 12, 12, 12, 13, 13, 14, 14, 15]
[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4]
];
